,events,fuel,id,staff
860,"[1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 2, 1, 1, 2, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 2, 3, 2, 2, 2, 1, 5, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[22.73, nan, 22.78, 24.56, nan, 25.32, nan, nan, nan, 25.32, nan, 25.11, 24.97, 20.8, 27.19, 27.3, 33.51, 26.45, 14.01, 24.44, 35.79, 23.73, nan, 29.02, nan, nan, 24.18, 27.27, nan, nan, 35.14, nan, nan, 23.98, nan, nan, 11.65, nan, nan, nan, nan, 35.79, nan, nan, 33.96, 23.85, 26.51, 29.15, nan, nan, 23.85, 31.62, nan, 34.05, nan, nan, 26.19, 14.11, nan, nan, 31.16, nan, 25.97, nan, 33.66, nan, 25.9, nan, nan, 25.9, nan, 38.74, nan, nan, 37.87, nan, nan, 25.25, 32.83, 25.25, 25.25, 25.11, 25.11, 25.11, 0.0, nan, 36.43, nan, 18.86, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",21-19E7-570,"[0.0, nan, 0.0, 0.0, nan, 0.0, nan, nan, nan, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, 0.0, nan, nan, 0.0, 0.0, nan, nan, 0.0, nan, nan, 0.0, nan, nan, 0.0, nan, nan, nan, nan, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, nan, nan, 0.0, 0.0, nan, 0.0, nan, nan, 0.0, 0.0, nan, nan, 0.0, nan, 0.0, nan, 0.0, nan, 0.0, nan, nan, 0.0, nan, 0.0, nan, nan, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, nan, 0.0, nan, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
861,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 3, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 2, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, 18.18, nan, nan, nan, nan, nan, nan, 18.18, nan, nan, nan, nan, nan, nan, 5.55, nan, nan, nan, 27.27, nan, 27.3, nan, nan, nan, nan, nan, nan, 13.64, nan, nan, nan, 27.27, nan, nan, 18.18, 18.18, nan, nan, nan, nan, nan, nan, 18.18, nan, nan, nan, 9.09, nan, 26.74, 13.36, nan, 13.36, 13.64, 20.86, nan, 26.58, nan, 18.6, 18.18, nan, 13.64, 26.58, nan, nan, nan, 13.64, 18.18, nan, nan, nan, 18.18, nan, 22.73, 12.76, 14.05, nan, nan, 25.53, 12.71, 38.14, nan, 25.43, nan, nan, nan, 27.27, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",21-19E7-681,"[nan, nan, nan, nan, nan, 0.0, nan, nan, nan, nan, nan, nan, 0.0, nan, nan, nan, nan, nan, nan, 0.0, nan, nan, nan, 0.0, nan, 0.0, nan, nan, nan, nan, nan, nan, 0.0, nan, nan, nan, 0.0, nan, nan, 0.0, 0.0, nan, nan, nan, nan, nan, nan, 0.0, nan, nan, nan, 0.0, nan, 0.0, 0.0, nan, 0.0, 0.0, 0.0, nan, 0.0, nan, 0.0, 0.0, nan, 0.0, 0.0, nan, nan, nan, 0.0, 0.0, nan, nan, nan, 0.0, nan, 0.0, 0.0, 0.0, nan, nan, 0.0, 0.0, 0.0, nan, 0.0, nan, nan, nan, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
862,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 3, 1, 1, 2, 1, 0, 0, 0, 0, 0, 2, 3, 1, 0, 0, 1, 0, 2, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 2, 0, 2, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, 27.42, nan, nan, nan, 24.05, 0.0, 0.0, 9.43, 8.08, 13.47, 22.73, 26.94, nan, nan, nan, nan, nan, 6.75, 27.02, 27.02, nan, nan, 27.01, nan, 27.02, nan, 26.86, nan, nan, nan, nan, nan, 26.69, nan, nan, nan, nan, 9.09, 21.17, nan, 0.0, 17.2, 26.47, nan, nan, nan, nan, 26.31, 0.0, nan, 12.75, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, nan, nan, 25.39, 12.69, 9.09, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",21-19E7-802,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, 0.0, nan, nan, nan, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, nan, nan, 0.0, 0.0, 0.0, nan, nan, 0.0, nan, 0.0, nan, 0.0, nan, nan, nan, nan, nan, 0.0, nan, nan, nan, nan, 0.0, 0.0, nan, 1.0, 0.0, 0.0, nan, nan, nan, nan, 0.0, 1.0, nan, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, 0.0, 0.0, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
863,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 1, 3, 0, 0, 0, 1, 2, 2, 0, 0, 2, 0, 1, 1, 2, 2, 1, 0, 1, 1, 0, 2, 1, 2, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 2, 0, 1, 2, 3, 1, 3, 1, 1, 1, 3, 0, 1, 1, 0, 1, 8, 1, 1, 2, 1, 1, 2, 1, 3, 3, 0, 3, 1, 0, 1, 0, 2, 1, 1, 2, 1, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan, 18.18, nan, nan, nan, nan, nan, nan, nan, 27.27, 18.18, nan, 27.27, 27.27, nan, nan, nan, 27.27, 18.18, 14.32, nan, nan, 26.94, nan, 13.46, 27.27, 0.0, 13.47, 22.73, nan, 26.94, 22.73, nan, 22.25, 13.64, 27.02, nan, 27.27, 27.02, 22.73, nan, 27.02, 22.73, nan, nan, 26.85, 16.02, nan, 26.7, 26.7, 30.07, 18.18, 26.7, 26.63, 26.46, 18.53, 18.18, nan, 26.46, 26.46, nan, 26.46, 27.27, 27.27, 0.0, 9.09, 27.27, 27.27, 27.27, 27.27, 36.36, 27.27, nan, 36.36, 27.27, nan, 27.27, nan, 27.27, 25.39, 27.27, 25.39, 25.39, 25.39, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",21-19E7-915,"[nan, nan, nan, nan, nan, nan, nan, 0.0, nan, nan, nan, nan, nan, nan, nan, 0.0, 0.0, nan, 0.0, 0.0, nan, nan, nan, 0.0, 0.0, 0.0, nan, nan, 0.0, nan, 0.0, 0.0, 1.0, 0.0, 0.0, nan, 0.0, 0.0, nan, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, nan, 0.0, 0.0, nan, nan, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, nan, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
864,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 4, 2, 0, 0, 1, 4, 2, 1, 2, 3, 1, 1, 5, 0, 0, 0, 0, 2, 5, 1, 1, 4, 3, 2, 2, 3, 0, 0, 1, 0, 2, 1, 3, 6, 6, 1, 5, 5, 6, 4, 3, 2, 2, 2, 6, 3, 2, 1, 0, 1, 0, 2, 1, 0, 2, 4, 1, 1, 1, 2, 1, 1, 1, 1, 4, 2, 4, 0, 6, 2, 1, 1, 3, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 44.99, nan, nan, 0.0, 36.16, nan, nan, 21.65, 36.36, 38.58, 41.05, 36.95, 34.55, 23.99, 40.03, 23.22, nan, nan, nan, nan, 26.93, 0.0, 26.93, 14.13, 24.5, 26.93, 27.01, 27.01, 22.73, nan, nan, 13.5, nan, 11.61, 25.75, 25.75, 23.07, 9.09, 9.09, 22.73, 24.8, 24.87, 24.46, 0.0, 22.73, 22.73, 59.73, 22.73, 17.42, 22.73, 27.69, nan, 22.73, nan, 0.0, 27.27, nan, 22.73, 0.0, 22.45, 27.27, 27.27, 22.73, 18.18, 22.73, 22.73, 13.64, 22.34, 22.01, 0.0, nan, 0.0, 18.18, 18.18, 16.07, 13.77, 18.18, 18.18, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",21-19E7-918,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, nan, nan, 1.0, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, nan, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, 0.0, nan, 1.0, 0.0, nan, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, nan, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
865,"[0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 3, 2, 2, 4, 1, 2, 4, 0, 2, 3, 2, 2, 4, 0, 2, 1, 0, 1, 2, 2, 2, 0, 2, 2, 0, 2, 4, 16, 1, 2, 2, 2, 2, 3, 0, 2, 1, 2, 1, 0, 1, 3, 2, 1, 1, 1, 2, 1, 1, 1, 0, 2, 1, 1, 1, 3, 2, 0, 0, 3, 3, 1, 1, 2, 1, 2, 0, 6, 6, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[nan, 13.73, 27.45, 27.46, 27.45, nan, nan, nan, nan, nan, nan, nan, 27.22, 42.89, 25.5, nan, 9.09, 7.7, 13.53, 10.2, 0.0, 10.2, 13.64, 0.0, nan, 26.27, 13.18, 26.11, 9.92, 24.8, nan, 9.09, 12.4, nan, 12.4, 9.09, 26.57, 9.09, nan, 26.19, 26.19, nan, 12.47, 10.48, 0.0, 12.46, 12.46, 13.48, 26.35, 9.97, 17.46, nan, 0.0, 26.19, 25.9, 25.68, nan, 25.97, 13.76, 22.06, 25.9, 26.2, 26.2, 25.83, 25.83, 22.79, 25.67, nan, 25.83, 25.75, 25.61, 25.68, 17.88, 25.33, nan, nan, 18.83, 17.58, 24.9, 18.18, 22.73, 24.77, 25.11, nan, 4.86, 15.99, 24.76, 25.18, 24.83, 24.64, 25.05, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",21-19E7-949,"[nan, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, nan, nan, nan, nan, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, nan, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, 1.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
866,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 3, 2, 1, 1, 2, 2, 1, 1, 3, 4, 2, 2, 3, 2, 2, 2, 3, 1, 3, 1, 2, 2, 2, 5, 3, 4, 2, 2, 2, 1, 2, 3, 2, 3, 0, 0, 3, 1, 3, 2, 1, 0, 1, 2, 0, 2, 0, 1, 0, 0, 2, 1, 0, 1, 0, 2, 1, 3, 1, 1, 2, 3, 2, 1, 3, 2, 1, 3, 0, 1, 2, 0, 1, 1, 1, 0, 3, 1, 2, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, 26.57, nan, nan, 26.57, nan, nan, 26.57, 7.14, 23.55, 18.49, 25.1, 27.98, 28.68, 25.1, 24.72, 40.08, 22.17, 12.95, 30.2, 19.58, 23.65, 18.79, 31.82, 18.88, 20.95, 17.48, 14.98, 21.52, 18.18, 19.73, 36.36, 25.19, 14.14, 26.18, 21.7, 26.89, 29.59, 18.91, 25.97, 25.67, 52.55, nan, nan, 52.55, 49.08, 51.35, 49.08, 39.54, nan, 21.4, 52.55, nan, 52.25, nan, 21.27, nan, nan, 28.75, 26.42, nan, 21.15, nan, 51.07, 50.86, 25.44, 19.71, 22.89, 18.51, 24.59, 18.23, 20.6, 49.82, 25.4, 25.4, 23.69, nan, 22.85, 27.86, nan, 27.94, 20.24, 25.4, nan, 46.21, 28.78, 22.85, 27.81, 40.59, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",21-19EA-1139,"[nan, nan, nan, 0.0, nan, nan, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, nan, 0.0, nan, 0.0, nan, nan, 0.0, 0.0, nan, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, nan, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
867,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 2, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 3, 1, 2, 1, 1, 1, 1, 5, 3, 3, 4, 3, 2, 2, 3, 1, 6, 3, 3, 2, 2, 2, 4, 4, 2, 5, 1, 3, 2, 3, 4, 3, 4, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, 18.18, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 18.18, nan, nan, nan, 12.12, 24.24, nan, 36.36, nan, 24.7, nan, 24.7, nan, 6.02, 27.27, 27.27, nan, 18.18, 18.18, nan, nan, nan, 18.18, 18.18, 18.18, nan, 23.49, 23.19, 12.76, 12.76, 12.76, 23.19, 12.8, 12.8, 6.37, 12.75, 12.67, 12.67, 0.0, 12.67, 12.67, 0.0, 23.19, 12.62, 12.62, 23.19, 12.64, 0.0, 12.48, 12.35, 12.52, 12.35, 12.35, 12.35, 12.35, 23.37, 12.35, 12.35, 23.25, 12.35, 12.35, 7.41, 12.35, 12.28, 12.45, 12.28, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",21-19EA-1155,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, nan, nan, nan, 0.0, 0.0, nan, 0.0, nan, 0.0, nan, 0.0, nan, 0.0, 0.0, 0.0, nan, 0.0, 0.0, nan, nan, nan, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
868,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 1, 1, 1, 1, 1, 0, 1, 1, 3, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 2, 6, 1, 4, 1, 3, 4, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 37.88, nan, nan, nan, nan, nan, nan, nan, nan, nan, 39.02, nan, nan, nan, nan, nan, nan, nan, nan, nan, 37.3, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 26.58, 18.6, 26.58, 26.58, 18.6, 21.26, 26.42, 20.83, nan, 26.42, 26.16, 0.0, nan, 26.42, 27.63, nan, nan, 28.18, nan, 28.73, 25.75, nan, 25.39, 25.39, 25.39, 25.39, nan, nan, 9.14, 18.54, 11.73, 11.68, 23.35, 0.0, 11.68, 18.69, 23.35, 9.35, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",21-19EA-1263,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 1.0, nan, 0.0, 0.0, nan, nan, 0.0, nan, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
869,"[0, 0, 0, 0, 0, 1, 4, 1, 0, 0, 0, 0, 5, 4, 5, 5, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 2, 1, 0, 4, 5, 1, 2, 3, 2, 3, 1, 2, 3, 1, 3, 3, 4, 3, 4, 6, 1, 0, 2, 4, 3, 1, 2, 5, 0, 3, 3, 0, 2, 3, 1, 3, 3, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, 18.18, 18.18, 11.26, nan, nan, nan, nan, 8.31, 18.18, 18.18, 18.18, 13.86, nan, nan, 1.16, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 9.09, 5.97, 9.09, 13.57, nan, 9.09, 18.18, 5.1, 9.09, 9.09, 9.09, 5.32, 9.33, 9.09, 6.4, 8.18, 5.33, 6.34, 13.33, 9.33, 2.67, 4.0, 9.09, nan, 2.65, 13.06, 7.43, 5.19, 9.09, 8.7, nan, 5.12, 9.09, nan, 9.09, 6.4, 6.4, 5.1, 3.0, 5.1, 9.09, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",21-19EA-134,"[nan, nan, nan, nan, nan, 0.0, 0.0, 0.0, nan, nan, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
870,"[5, 3, 3, 4, 3, 1, 1, 2, 0, 0, 0, 0, 2, 4, 2, 1, 2, 6, 5, 1, 3, 2, 3, 2, 2, 6, 5, 1, 9, 3, 1, 1, 3, 4, 6, 3, 0, 5, 3, 1, 0, 1, 3, 1, 7, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 2, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 2, 0, 2, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[18.1, 25.85, 7.62, 18.15, 27.27, 9.07, 3.18, 12.96, nan, nan, nan, nan, 13.82, 13.94, 0.0, 26.15, 13.82, 5.03, 10.85, 11.1, 25.46, 4.97, 13.88, 13.88, 13.71, 7.3, 11.85, 24.64, 0.0, 10.75, 13.45, 12.32, 24.64, 0.0, 10.77, 11.54, nan, 12.25, 8.06, 24.5, nan, 0.0, 8.07, 13.45, 13.45, nan, nan, 24.5, 12.25, 24.5, nan, nan, 24.36, 24.37, nan, 24.36, 24.37, 24.37, nan, 24.27, nan, 11.06, nan, 24.27, nan, 24.27, nan, 24.27, 29.13, 24.15, nan, 28.97, 18.18, 8.25, 23.89, 19.13, 23.89, 11.95, 23.89, nan, 22.93, nan, nan, nan, nan, 23.89, 23.89, 23.89, nan, 47.64, 12.69, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",21-19EA-1419,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, nan, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, nan, 2.0, 0.0, 0.0, 0.0, nan, nan, 0.0, 0.0, 0.0, nan, nan, 0.0, 0.0, nan, 0.0, 0.0, 0.0, nan, 0.0, nan, 0.0, nan, 0.0, nan, 0.0, nan, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, 0.0, nan, nan, nan, nan, 0.0, 0.0, 0.0, nan, 0.0, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
871,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 5, 2, 5, 0, 0, 1, 0, 0, 0, 0, 0, 1, 5, 0, 2, 1, 1, 5, 3, 4, 4, 0, 3, 0, 2, 0, 3, 3, 1, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, nan, 37.11, 34.36, 36.87, 36.47, 39.49, nan, 39.53, 33.75, nan, 39.65, nan, nan, nan, 28.5, nan, nan, 37.68, 40.28, nan, nan, 37.51, nan, nan, 38.95, nan, 37.23, 33.26, nan, 36.01, 36.36, 37.45, nan, 35.97, 32.96, nan, 34.69, 37.25, nan, 36.44, nan, 12.8, 38.21, nan, 34.42, nan, nan, 12.75, 17.8, 20.39, nan, nan, 32.08, nan, nan, nan, nan, nan, 12.66, 33.94, nan, 14.86, 23.65, 12.28, 12.25, 18.11, 12.88, 12.8, nan, 13.63, nan, 18.53, nan, 9.09, 17.29, 17.29, 18.37, 36.37, 24.96, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",21-19EA-1461,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, nan, 0.0, nan, nan, nan, 0.0, nan, nan, 0.0, 0.0, nan, nan, 0.0, nan, nan, 0.0, nan, 0.0, 0.0, nan, 0.0, 0.0, 0.0, nan, 0.0, 0.0, nan, 0.0, 0.0, nan, 0.0, nan, 0.0, 0.0, nan, 0.0, nan, nan, 0.0, 0.0, 0.0, nan, nan, 0.0, nan, nan, nan, nan, nan, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, 0.0, nan, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
