id,proba
21-8AF-15243,0.05
21-8AF-15245,0.0
21-8AF-15258,0.3
21-8AF-15271,0.0
21-8AF-15277,0.0
21-8AF-15281,0.0
21-8AF-15288,0.0
21-8AF-15301,0.1875
21-8AF-15302,0.05
21-8AF-15303,0.0
21-8AF-15307,0.0
21-8AF-15308,0.0
21-8AF-15336,0.0
21-8AF-15341,0.0
21-8AF-15360,0.0
21-8AF-15363,0.0125
21-8AF-15384,0.0
21-8AF-15388,0.0
21-8AF-1539,0.0
21-8AF-15390,0.0
21-8AF-1540,0.0
21-8AF-15426,0.0
21-8AF-15429,0.0
21-8AF-1543,0.0
21-8AF-1544,0.0
21-8AF-15442,0.0
21-8AF-15459,0.0375
21-8AF-15460,0.0
21-8AF-15468,0.05
21-8AF-15473,0.0
21-8AF-15495,0.0
21-8AF-15499,0.0
21-8AF-1550,0.0
21-8AF-15518,0.0
21-8AF-15523,0.0
21-8AF-15532,0.0
21-8AF-15537,0.0
21-8AF-15547,0.275
21-8AF-15555,0.0
21-8AF-15562,0.0
21-8AF-15583,0.0125
21-8AF-15584,0.3
21-8AF-15598,0.0
21-8AF-15614,0.0
21-8AF-15627,0.0
21-8AF-15628,0.1375
21-8AF-15631,0.05
21-8AF-15632,0.0
21-8AF-15633,0.0
21-8AF-15634,0.0
21-8AF-15636,0.0
21-8AF-1564,0.0
21-8AF-15671,0.0
21-8AF-15678,0.0
21-8AF-15683,0.0
21-8AF-15687,0.0
21-8AF-1570,0.2625
21-8AF-15706,0.0
21-8AF-15735,0.1125
21-8AF-15741,0.0
21-8AF-15746,0.3625
21-8AF-15759,0.0
21-8AF-15766,0.1875
21-8AF-15772,0.0
21-8AF-15782,0.0
21-8AF-15783,0.0
21-8AF-15786,0.0
21-8AF-15787,0.0
21-8AF-15790,0.0125
21-8AF-15810,0.0
21-8AF-15820,0.0
21-8AF-15821,0.0
21-8AF-15825,0.0
21-8AF-15841,0.0
21-8AF-15843,0.0
21-8AF-15848,0.0
21-8AF-1586,0.0
21-8AF-15865,0.0
21-8AF-15866,0.0
21-8AF-15873,0.1
21-8AF-15875,0.0
21-8AF-15878,0.0
21-8AF-15879,0.0
21-8AF-1588,0.0
21-8AF-15881,0.05
21-8AF-15885,0.0
21-8AF-15890,0.0
21-8AF-15894,0.0125
21-8AF-15895,0.0
21-8AF-15897,0.0
21-8AF-159,0.0125
21-8AF-15906,0.4375
21-8AF-15920,0.0
21-8AF-15925,0.0
21-8AF-15936,0.0
21-8AF-15939,0.0
21-8AF-15954,0.0
21-8AF-15956,0.0
21-8AF-15960,0.0
21-8AF-15969,0.0
21-8AF-15976,0.0
21-8AF-1598,0.1125
21-8AF-15981,0.05
21-8AF-15986,0.0
21-8AF-16001,0.0
21-8AF-1601,0.0
21-8AF-16024,0.0
21-8AF-1604,0.0
21-8AF-16040,0.0
21-8AF-16046,0.0
21-8AF-16048,0.0
21-8AF-16054,0.0
21-8AF-16061,0.0
21-8AF-16078,0.0375
21-8AF-16085,0.0
21-8AF-16087,0.475
21-8AF-16101,0.0
21-8AF-16102,0.0
21-8AF-16105,0.0
21-8AF-16109,0.0
21-8AF-16144,0.0
21-8AF-16154,0.0
21-8AF-16166,0.65
21-8AF-16170,0.0
21-8AF-16179,0.0
21-8AF-16186,0.0
21-8AF-16206,0.1625
21-8AF-16212,0.0
21-8AF-16226,0.0
21-8AF-16230,0.0
21-8AF-16239,0.0
21-8AF-1624,0.0
21-8AF-16252,0.0
21-8AF-16259,0.0
21-8AF-16261,0.0
21-8AF-16264,0.0
21-8AF-16272,0.0
21-8AF-16282,0.0
21-8AF-16302,0.0375
21-8AF-16305,0.2
21-8AF-16315,0.0
21-8AF-16320,0.3125
21-8AF-16325,0.0
21-8AF-16334,0.0
21-8AF-16338,0.05
21-8AF-16350,0.0
21-8AF-16370,0.2
21-8AF-16374,0.0
21-8AF-16380,0.075
21-8AF-16384,0.0
21-8AF-16392,0.0
21-8AF-16394,0.0
21-8AF-1640,0.0
21-8AF-16401,0.0
21-8AF-16407,0.0
21-8AF-16435,0.0125
21-8AF-16436,0.0375
21-8AF-16438,0.0
21-8AF-16449,0.0
21-8AF-16477,0.0
21-8AF-16479,0.0
21-8AF-16487,0.15
21-8AF-16494,0.0
21-8AF-16501,0.0
21-8AF-16503,0.0
21-8AF-16510,0.0
21-8AF-16525,0.0
21-8AF-1653,0.0
21-8AF-16538,0.0
21-8AF-16540,0.2
21-8AF-16550,0.0
21-8AF-16560,0.0
21-8AF-16562,0.0
21-8AF-16565,0.025
21-8AF-1658,0.2625
21-8AF-16589,0.025
21-8AF-16592,0.0
21-8AF-16596,0.0
21-8AF-16597,0.0
21-8AF-16606,0.0
21-8AF-16610,0.0
21-8AF-16616,0.1875
21-8AF-16634,0.0
21-8AF-16647,0.025
21-8AF-16661,0.25
21-8AF-16663,0.0125
21-8AF-16664,0.0
21-8AF-16681,0.4375
21-8AF-16685,0.0
21-8AF-16690,0.0
21-8AF-16695,0.0125
21-8AF-16702,0.0
21-8AF-16707,0.0875
21-8AF-16709,0.0
21-8AF-16719,0.0
21-8AF-1672,0.0
21-8AF-16743,0.0
21-8AF-16781,0.0125
21-8AF-16800,0.0
21-8AF-16837,0.0
21-8AF-16845,0.0
21-8AF-16859,0.0
21-8AF-16884,0.0
21-8AF-16887,0.1625
21-8AF-16889,0.0
21-8AF-16893,0.075
21-8AF-16899,0.3
21-8AF-16915,0.0
21-8AF-16921,0.0
21-8AF-16926,0.0
21-8AF-16930,0.0
21-8AF-1694,0.0
21-8AF-16941,0.0
21-8AF-16947,0.0
21-8AF-16968,0.0125
21-8AF-16992,0.0
21-8AF-17013,0.0
21-8AF-17024,0.0
21-8AF-1704,0.075
21-8AF-17048,0.0375
21-8AF-17076,0.0
21-8AF-17077,0.0
21-8AF-17082,0.0
21-8AF-17087,0.0
21-8AF-1709,0.0125
21-8AF-17103,0.0
21-8AF-1712,0.125
21-8AF-17124,0.375
21-8AF-17140,0.0125
21-8AF-17148,0.375
21-8AF-17163,0.0125
21-8AF-17168,0.0
21-8AF-17172,0.0
21-8AF-17181,0.0
21-8AF-17183,0.075
21-8AF-1722,0.0
21-8AF-17229,0.325
21-8AF-17234,0.0
21-8AF-17235,0.0
21-8AF-17239,0.3125
21-8AF-17246,0.0
21-8AF-17258,0.0
21-8AF-17273,0.0
21-8AF-17276,0.0
21-8AF-17294,0.0
21-8AF-17300,0.0
21-8AF-17306,0.0
21-8AF-17356,0.0
21-8AF-17362,0.0
21-8AF-1738,0.0
21-8AF-17388,0.0
21-8AF-17390,0.0
21-8AF-17391,0.0125
21-8AF-17407,0.0
21-8AF-17414,0.0625
21-8AF-17415,0.0
21-8AF-17428,0.0
21-8AF-17429,0.0
21-8AF-17438,0.1125
21-8AF-17439,0.0
21-8AF-17442,0.0
21-8AF-17451,0.0
21-8AF-17454,0.0
21-8AF-17455,0.2375
21-8AF-17456,0.0
21-8AF-17467,0.0
21-8AF-17471,0.0
21-8AF-17476,0.0
21-8AF-1748,0.0
21-8AF-17498,0.0
21-8AF-17503,0.0
21-8AF-17518,0.0
21-8AF-17540,0.0
21-8AF-17542,0.0
21-8AF-1755,0.0
21-8AF-17554,0.0875
21-8AF-17556,0.0
21-8AF-1756,0.0
21-8AF-17578,0.1375
21-8AF-17579,0.0625
21-8AF-17589,0.0
21-8AF-17595,0.0
21-8AF-17638,0.0
21-8AF-17644,0.0
21-8AF-17651,0.0
21-8AF-17657,0.025
21-8AF-17666,0.0
21-8AF-17670,0.0
21-8AF-17678,0.075
21-8AF-17686,0.0
21-8AF-17695,0.0
21-8AF-17713,0.025
21-8AF-17714,0.0
21-8AF-1772,0.0
21-8AF-17722,0.0
21-8AF-1774,0.0
21-8AF-17740,0.0
21-8AF-17752,0.0
21-8AF-17775,0.1125
21-8AF-17808,0.0
21-8AF-1781,0.0
21-8AF-17819,0.0
21-8AF-17822,0.0
21-8AF-1783,0.1625
21-8AF-17835,0.0
21-8AF-17837,0.0
21-8AF-17840,0.1875
21-8AF-17852,0.1125
21-8AF-17853,0.0
21-8AF-17855,0.3375
21-8AF-17860,0.0875
21-8AF-17891,0.0375
21-8AF-17896,0.0
21-8AF-17927,0.0125
21-8AF-17929,0.1
21-8AF-17933,0.0
21-8AF-1794,0.0
21-8AF-17960,0.0
21-8AF-17965,0.0
21-8AF-17975,0.1125
21-8AF-17987,0.0
21-8AF-18007,0.0
21-8AF-18011,0.05
21-8AF-18017,0.275
21-8AF-18018,0.0
21-8AF-18020,0.2625
21-8AF-18021,0.0
21-8AF-1803,0.0
21-8AF-18032,0.0
21-8AF-18033,0.0125
21-8AF-18042,0.425
21-8AF-18044,0.0
21-8AF-18049,0.2375
21-8AF-18061,0.0
21-8AF-18066,0.0
21-8AF-18081,0.0
21-8AF-18082,0.0
21-8AF-18085,0.025
21-8AF-18102,0.0
21-8AF-18117,0.8375
21-8AF-18124,0.0
21-8AF-18127,0.075
21-8AF-18132,0.0
21-8AF-18133,0.0875
21-8AF-18155,0.0
21-8AF-18161,0.35
21-8AF-1817,0.45
21-8AF-18174,0.0
21-8AF-1818,0.0
21-8AF-18184,0.15
21-8AF-18192,0.0
21-8AF-18196,0.0
21-8AF-18216,0.0
21-8AF-18222,0.0
21-8AF-18236,0.0
21-8AF-18237,0.0
21-8AF-18238,0.0
21-8AF-18243,0.3
21-8AF-18252,0.0
21-8AF-18269,0.025
21-8AF-18280,0.0
21-8AF-18291,0.25
21-8AF-18298,0.0
21-8AF-18305,0.0
21-8AF-18320,0.1125
21-8AF-18338,0.0
21-8AF-1834,0.0
21-8AF-18344,0.2625
21-8AF-18346,0.0
21-8AF-18355,0.0
21-8AF-18359,0.0
21-8AF-18362,0.0
21-8AF-18363,0.0
21-8AF-18370,0.0
21-8AF-18390,0.0
21-8AF-18396,0.0
21-8AF-184,0.0
21-8AF-18407,0.425
21-8AF-18409,0.0
21-8AF-18410,0.0
21-8AF-18419,0.0
21-8AF-18432,0.0125
21-8AF-18434,0.0
21-8AF-18436,0.0
21-8AF-18440,0.0
21-8AF-18445,0.0
21-8AF-18459,0.0125
21-8AF-1846,0.0
21-8AF-18473,0.0
21-8AF-18478,0.0
21-8AF-18498,0.0
21-8AF-18500,0.0
21-8AF-18505,0.0
21-8AF-18514,0.0
21-8AF-18515,0.225
21-8AF-18537,0.025
21-8AF-18542,0.0
21-8AF-18550,0.0
21-8AF-18560,0.0
21-8AF-18566,0.0
21-8AF-18573,0.0125
21-8AF-18574,0.0
21-8AF-18576,0.0
21-8AF-18589,0.0
21-8AF-18614,0.0
21-8AF-18617,0.1875
21-8AF-18628,0.0
21-8AF-18648,0.05
21-8AF-18654,0.0
21-8AF-18655,0.0
21-8AF-18669,0.45
21-8AF-18671,0.0
21-8AF-18672,0.0
21-8AF-18678,0.0
21-8AF-1869,0.0
21-8AF-18732,0.0
21-8AF-18734,0.0
21-8AF-18745,0.0
21-8AF-18769,0.0
21-8AF-18771,0.0
21-8AF-18781,0.0
21-8AF-18782,0.0
21-8AF-18785,0.0
21-8AF-18786,0.0
21-8AF-18791,0.0
21-8AF-18797,0.0
21-8AF-18801,0.05
21-8AF-18809,0.0
21-8AF-18817,0.0
21-8AF-18822,0.0
21-8AF-18853,0.2125
21-8AF-18868,0.0
21-8AF-18873,0.0
21-8AF-18889,0.0
21-8AF-1889,0.0
21-8AF-18890,0.0
21-8AF-18894,0.0
21-8AF-18902,0.0
21-8AF-18920,0.0
21-8AF-18921,0.0
21-8AF-18922,0.0
21-8AF-18926,0.0625
21-8AF-18935,0.0
21-8AF-18936,0.0
21-8AF-1894,0.0
21-8AF-18943,0.0125
21-8AF-18948,0.1875
21-8AF-18950,0.0
21-8AF-18957,0.0
21-8AF-18958,0.0
21-8AF-1898,0.125
21-8AF-18981,0.0
21-8AF-18989,0.0
21-8AF-18990,0.0
21-8AF-190,0.0
21-8AF-19013,0.0
21-8AF-19034,0.0875
21-8AF-19050,0.0
21-8AF-19072,0.17666666666666667
21-8AF-19081,0.0
21-8AF-19095,0.0
21-8AF-19096,0.0
21-8AF-19097,0.0
21-8AF-19100,0.0
21-8AF-19101,0.0
21-8AF-19106,0.0
21-8AF-1911,0.0
21-8AF-19110,0.0
21-8AF-19127,0.0
21-8AF-19132,0.35
21-8AF-19154,0.0125
21-8AF-1917,0.0
21-8AF-19172,0.0
21-8AF-19176,0.0
21-8AF-19180,0.025
21-8AF-19196,0.0125
21-8AF-19199,0.0
21-8AF-19219,0.0
21-8AF-1922,0.0
21-8AF-19223,0.0
21-8AF-19241,0.0
21-8AF-19262,0.0
21-8AF-19264,0.0
21-8AF-1928,0.025
21-8AF-19280,0.0125
21-8AF-19283,0.0
21-8AF-19286,0.0
21-8AF-1929,0.0
21-8AF-1933,0.0
21-8AF-19334,0.0
21-8AF-19337,0.0
21-8AF-19341,0.0
21-8AF-19350,0.0
21-8AF-19353,0.0
21-8AF-19360,0.0
21-8AF-19361,0.0
21-8AF-19362,0.0
21-8AF-19363,0.0
21-8AF-19378,0.0
21-8AF-19383,0.1375
21-8AF-1939,0.0
21-8AF-19393,0.0
21-8AF-1940,0.0
21-8AF-19404,0.0
21-8AF-19407,0.0
21-8AF-19408,0.0
21-8AF-19413,0.0
21-8AF-19417,0.3625
21-8AF-19431,0.025
21-8AF-19452,0.0
21-8AF-19464,0.0375
21-8AF-19501,0.0
21-8AF-19503,0.0
21-8AF-19506,0.0
21-8AF-19512,0.0
21-8AF-1953,0.0
21-8AF-19541,0.0
21-8AF-19564,0.0
21-8AF-19568,0.0
21-8AF-19579,0.0
21-8AF-19582,0.0
21-8AF-1959,0.1375
21-8AF-19598,0.025
21-8AF-19608,0.1375
21-8AF-19619,0.0
21-8AF-19624,0.0
21-8AF-19633,0.0
21-8AF-1964,0.0
21-8AF-19664,0.0
21-8AF-19673,0.0
21-8AF-19679,0.0
21-8AF-19710,0.0
21-8AF-19712,0.0
21-8AF-19722,0.0
21-8AF-19723,0.0
21-8AF-19739,0.1125
21-8AF-19746,0.15
21-8AF-19754,0.0125
21-8AF-19759,0.05
21-8AF-19761,0.0
21-8AF-19776,0.6125
21-8AF-19779,0.0
21-8AF-19785,0.0
21-8AF-19792,0.0
21-8AF-19798,0.0
21-8AF-19810,0.0
21-8AF-19813,0.1
21-8AF-19814,0.0
21-8AF-1982,0.375
21-8AF-19823,0.0
21-8AF-19849,0.0
21-8AF-19858,0.0
21-8AF-19862,0.0
21-8AF-19869,0.0875
21-8AF-19893,0.0
21-8AF-19896,0.0
21-8AF-19897,0.0
21-8AF-19927,0.0
21-8AF-1993,0.0
21-8AF-19932,0.0125
21-8AF-19935,0.0
21-8AF-19943,0.0
21-8AF-19955,0.0
21-8AF-19960,0.0
21-8AF-19961,0.1625
21-8AF-19963,0.0
21-8AF-19974,0.0
21-8AF-19980,0.0
21-8AF-19981,0.0
21-8AF-19992,0.0
21-8AF-19995,0.0
21-8AF-200,0.0
21-8AF-2003,0.0
21-8AF-2005,0.0
21-8AF-2020,0.0
21-8AF-2022,0.0
21-8AF-2029,0.0
21-8AF-2041,0.0
21-8AF-2042,0.05
21-8AF-2058,0.0
21-8AF-2059,0.0
21-8AF-207,0.0
21-8AF-2070,0.475
21-8AF-2099,0.05
21-8AF-2100,0.025
21-8AF-2102,0.0375
21-8AF-2107,0.0
21-8AF-2116,0.0
21-8AF-2124,0.0
21-8AF-2126,0.0
21-8AF-213,0.0
21-8AF-2133,0.0
21-8AF-2134,0.0
21-8AF-2140,0.0
21-8AF-2145,0.0
21-8AF-2148,0.0
21-8AF-2153,0.4
21-8AF-2157,0.0375
21-8AF-2163,0.05
21-8AF-2193,0.1375
21-8AF-2206,0.2625
21-8AF-2207,0.0
21-8AF-2215,0.3
21-8AF-2221,0.0
21-8AF-2223,0.0
21-8AF-2227,0.0
21-8AF-2231,0.175
21-8AF-2244,0.0
21-8AF-2250,0.325
21-8AF-2260,0.0
21-8AF-2266,0.0
21-8AF-2272,0.0
21-8AF-2273,0.0
21-8AF-2284,0.0
21-8AF-2285,0.1
21-8AF-2290,0.0125
21-8AF-2292,0.0
21-8AF-2293,0.0
21-8AF-2306,0.0
21-8AF-2307,0.0
21-8AF-2308,0.0
21-8AF-2318,0.0
21-8AF-2327,0.0375
21-8AF-2333,0.0
21-8AF-2335,0.075
21-8AF-2345,0.0
21-8AF-2347,0.0
21-8AF-2364,0.0
21-8AF-2370,0.0
21-8AF-2374,0.0
21-8AF-2377,0.0
21-8AF-238,0.1125
21-8AF-24,0.0375
21-8AF-2410,0.0
21-8AF-2413,0.0
21-8AF-2416,0.675
21-8AF-2423,0.0
21-8AF-2426,0.0
21-8AF-243,0.0
21-8AF-2436,0.0
21-8AF-2438,0.2125
21-8AF-244,0.0
21-8AF-2440,0.0
21-8AF-2441,0.0
21-8AF-2489,0.0
21-8AF-2500,0.0
21-8AF-2504,0.1375
21-8AF-2524,0.7
21-8AF-2566,0.3
21-8AF-2567,0.0
21-8AF-258,0.5875
21-8AF-2604,0.2
21-8AF-2605,0.0
21-8AF-2611,0.0
21-8AF-2619,0.0
21-8AF-2642,0.0
21-8AF-2652,0.1125
21-8AF-2663,0.0
21-8AF-2671,0.0
21-8AF-2677,0.3
21-8AF-2686,0.0
21-8AF-2721,0.2375
21-8AF-2723,0.0
21-8AF-2728,0.0
21-8AF-2731,0.0
21-8AF-2735,0.3
21-8AF-2738,0.0
21-8AF-2739,0.3875
21-8AF-2740,0.0
21-8AF-2743,0.0
21-8AF-2751,0.0
21-8AF-2754,0.0
21-8AF-2763,0.0
21-8AF-2787,0.0
21-8AF-2793,0.05
21-8AF-2819,0.05
21-8AF-2821,0.0125
21-8AF-2842,0.0
21-8AF-2843,0.0
21-8AF-2858,0.0
21-8AF-2860,0.0
21-8AF-2861,0.0
21-8AF-2879,0.0
21-8AF-2885,0.0
21-8AF-291,0.4875
21-8AF-2910,0.0
21-8AF-2912,0.2125
21-8AF-2918,0.0
21-8AF-2940,0.35
21-8AF-295,0.0
21-8AF-2989,0.0
21-8AF-2993,0.0
21-8AF-2996,0.0
21-8AF-2997,0.0
21-8AF-3,0.0
21-8AF-3005,0.0
21-8AF-302,0.0
21-8AF-3023,0.0
21-8AF-303,0.0
21-8AF-3052,0.0
21-8AF-3068,0.0
21-8AF-307,0.0
21-8AF-3072,0.0
21-8AF-3078,0.0
21-8AF-308,0.5375
21-8AF-3091,0.0
21-8AF-3094,0.0
21-8AF-3097,0.0
21-8AF-3101,0.35
21-8AF-3107,0.0
21-8AF-3114,0.025
21-8AF-3130,0.0
21-8AF-3134,0.0125
21-8AF-3136,0.0
21-8AF-3144,0.2125
21-8AF-3154,0.0
21-8AF-3155,0.0
21-8AF-316,0.5875
21-8AF-3167,0.0
21-8AF-3176,0.0
21-8AF-318,0.0
21-8AF-319,0.0
21-8AF-3192,0.0
21-8AF-3206,0.0
21-8AF-3209,0.0
21-8AF-3221,0.0
21-8AF-3226,0.0
21-8AF-3236,0.0
21-8AF-3246,0.0
21-8AF-3259,0.0
21-8AF-3262,0.0
21-8AF-3273,0.0
21-8AF-3279,0.0
21-8AF-3280,0.0
21-8AF-3296,0.0125
21-8AF-3305,0.0
21-8AF-3310,0.0
21-8AF-3313,0.3875
21-8AF-3318,0.0
21-8AF-3327,0.0
21-8AF-3338,0.0
21-8AF-3340,0.0
21-8AF-3352,0.0
21-8AF-3355,0.0
21-8AF-3356,0.0
21-8AF-3370,0.0125
21-8AF-3374,0.0
21-8AF-3377,0.0
21-8AF-3389,0.2625
21-8AF-3394,0.0
21-8AF-3397,0.0
21-8AF-340,0.0
21-8AF-3412,0.0
21-8AF-3418,0.0
21-8AF-3429,0.0
21-8AF-344,0.0
21-8AF-3449,0.2375
21-8AF-345,0.3588690476190476
21-8AF-3454,0.0
21-8AF-3455,0.0
21-8AF-3459,0.0
21-8AF-3462,0.0
21-8AF-3480,0.0
21-8AF-3484,0.0
21-8AF-3503,0.0
21-8AF-3506,0.0
21-8AF-3509,0.075
21-8AF-3511,0.0
21-8AF-3516,0.0
21-8AF-3517,0.0
21-8AF-3529,0.0
21-8AF-3544,0.0
21-8AF-3558,0.0
21-8AF-3559,0.0
21-8AF-3560,0.0
21-8AF-3570,0.0
21-8AF-3578,0.0
21-8AF-3605,0.0
21-8AF-3607,0.0125
21-8AF-361,0.0
21-8AF-3616,0.0
21-8AF-3621,0.0
21-8AF-3648,0.0
21-8AF-3701,0.0
21-8AF-3740,0.0
21-8AF-3742,0.0
21-8AF-3744,0.0
21-8AF-3754,0.0
21-8AF-3759,0.0
21-8AF-376,0.0
21-8AF-3761,0.0
21-8AF-3766,0.0
21-8AF-3779,0.0
21-8AF-3783,0.075
21-8AF-3792,0.0
21-8AF-3797,0.0
21-8AF-381,0.1875
21-8AF-3825,0.0
21-8AF-3827,0.2625
21-8AF-383,0.0
21-8AF-3832,0.3875
21-8AF-3837,0.175
21-8AF-3848,0.0
21-8AF-3852,0.6375
21-8AF-3864,0.0
21-8AF-3866,0.0
21-8AF-3869,0.0
21-8AF-387,0.0
21-8AF-3878,0.2375
21-8AF-3892,0.0
21-8AF-3899,0.0
21-8AF-3902,0.0
21-8AF-3904,0.0
21-8AF-3905,0.0
21-8AF-3911,0.0
21-8AF-3920,0.0
21-8AF-3921,0.0
21-8AF-3927,0.0
21-8AF-3937,0.2375
21-8AF-3947,0.025
21-8AF-3955,0.0
21-8AF-3959,0.0
21-8AF-396,0.0
21-8AF-3977,0.0
21-8AF-3978,0.0
21-8AF-3979,0.0
21-8AF-3991,0.05
21-8AF-4004,0.0
21-8AF-4008,0.0875
21-8AF-4021,0.025
21-8AF-4033,0.0
21-8AF-4055,0.0
21-8AF-4081,0.0
21-8AF-4086,0.0
21-8AF-4114,0.0
21-8AF-4118,0.0
21-8AF-4122,0.125
21-8AF-4125,0.0
21-8AF-4141,0.0
21-8AF-4161,0.1875
21-8AF-4169,0.0
21-8AF-4201,0.0
21-8AF-4220,0.0
21-8AF-4221,0.0
21-8AF-4232,0.0
21-8AF-4272,0.1625
21-8AF-4273,0.025
21-8AF-4276,0.125
21-8AF-428,0.0
21-8AF-4284,0.0
21-8AF-4288,0.0
21-8AF-4292,0.0
21-8AF-4298,0.0
21-8AF-43,0.0
21-8AF-4301,0.0
21-8AF-4306,0.0
21-8AF-4312,0.0
21-8AF-4318,0.0
21-8AF-4323,0.0
21-8AF-4351,0.0
21-8AF-4352,0.0
21-8AF-4364,0.0
21-8AF-4366,0.0
21-8AF-4368,0.0
21-8AF-4376,0.0
21-8AF-4378,0.0
21-8AF-4398,0.0
21-8AF-4400,0.0
21-8AF-4407,0.0125
21-8AF-4428,0.0125
21-8AF-4433,0.0
21-8AF-4478,0.0
21-8AF-4485,0.1125
21-8AF-4487,0.0
21-8AF-4500,0.0
21-8AF-4514,0.0375
21-8AF-4525,0.0
21-8AF-4528,0.0
21-8AF-4536,0.0
21-8AF-4544,0.0
21-8AF-4547,0.0
21-8AF-4556,0.025
21-8AF-4586,0.0
21-8AF-4599,0.0
21-8AF-46,0.0
21-8AF-4601,0.2
21-8AF-4603,0.0125
21-8AF-4605,0.0
21-8AF-4607,0.0
21-8AF-4608,0.0
21-8AF-4620,0.0
21-8AF-4631,0.0625
21-8AF-4635,0.0
21-8AF-4641,0.0
21-8AF-4657,0.1375
21-8AF-4658,0.0
21-8AF-4663,0.0
21-8AF-4664,0.0
21-8AF-4673,0.0
21-8AF-4685,0.0
21-8AF-4695,0.0
21-8AF-4721,0.0
21-8AF-4727,0.075
21-8AF-4730,0.125
21-8AF-4741,0.0
21-8AF-4749,0.0
21-8AF-476,0.075
21-8AF-4770,0.35
21-8AF-4772,0.125
21-8AF-478,0.375
21-8AF-4795,0.0875
21-8AF-4796,0.0
21-8AF-4799,0.225
21-8AF-4824,0.4
21-8AF-4829,0.0
21-8AF-4842,0.0
21-8AF-4849,0.0
21-8AF-4864,0.0
21-8AF-4884,0.0
21-8AF-4888,0.0
21-8AF-4897,0.0
21-8AF-4905,0.0625
21-8AF-4909,0.0
21-8AF-4913,0.775
21-8AF-4936,0.0
21-8AF-4940,0.6
21-8AF-4949,0.025
21-8AF-496,0.0
21-8AF-4963,0.0
21-8AF-4987,0.0
21-8AF-4999,0.0
21-8AF-500,0.0
21-8AF-5006,0.0
21-8AF-5009,0.0
21-8AF-5011,0.0
21-8AF-5024,0.0
21-8AF-5051,0.125
21-8AF-5052,0.0
21-8AF-5075,0.025
21-8AF-5076,0.0
21-8AF-5078,0.0
21-8AF-5084,0.0
21-8AF-5085,0.0
21-8AF-5086,0.2375
21-8AF-5118,0.0
21-8AF-5127,0.0
21-8AF-5131,0.325
21-8AF-5137,0.0
21-8AF-515,0.1375
21-8AF-5152,0.075
21-8AF-5169,0.1125
21-8AF-5183,0.0125
21-8AF-5185,0.0625
21-8AF-5186,0.075
21-8AF-5199,0.0
21-8AF-520,0.0
21-8AF-5202,0.0
21-8AF-5210,0.175
21-8AF-5215,0.05
21-8AF-5222,0.0
21-8AF-5229,0.0
21-8AF-523,0.0
21-8AF-5231,0.0625
21-8AF-5234,0.0
21-8AF-5239,0.0
21-8AF-5245,0.0
21-8AF-5255,0.0
21-8AF-5258,0.0
21-8AF-5287,0.125
21-8AF-5289,0.0
21-8AF-529,0.0
21-8AF-5291,0.0
21-8AF-5308,0.0
21-8AF-5323,0.0
21-8AF-5333,0.0
21-8AF-5336,0.0
21-8AF-5353,0.15
21-8AF-5355,0.05
21-8AF-5362,0.0
21-8AF-5364,0.1625
21-8AF-5368,0.0
21-8AF-5370,0.1125
21-8AF-5376,0.0
21-8AF-5381,0.075
21-8AF-5388,0.0
21-8AF-5397,0.325
21-8AF-5401,0.0
21-8AF-5412,0.0
21-8AF-5423,0.0
21-8AF-5431,0.0
21-8AF-5433,0.0125
21-8AF-5440,0.0
21-8AF-5442,0.0
21-8AF-546,0.0
21-8AF-5468,0.6125
21-8AF-5474,0.0
21-8AF-5489,0.0
21-8AF-5490,0.0
21-8AF-5492,0.0125
21-8AF-5498,0.0
21-8AF-5500,0.0
21-8AF-5514,0.025
21-8AF-5517,0.0
21-8AF-5530,0.375
21-8AF-5542,0.0
21-8AF-5564,0.125
21-8AF-5565,0.0
21-8AF-5588,0.0
21-8AF-5589,0.0
21-8AF-5601,0.0
21-8AF-5604,0.15
21-8AF-5609,0.0
21-8AF-5642,0.1125
21-8AF-5645,0.0375
21-8AF-5646,0.0
21-8AF-5648,0.0
21-8AF-5667,0.0
21-8AF-5672,0.0
21-8AF-5680,0.0
21-8AF-5684,0.0
21-8AF-569,0.05
21-8AF-5697,0.0
21-8AF-5698,0.0
21-8AF-57,0.0
21-8AF-570,0.15
21-8AF-5701,0.0
21-8AF-5708,0.0
21-8AF-5716,0.0
21-8AF-5718,0.0
21-8AF-5734,0.4375
21-8AF-5736,0.0
21-8AF-5743,0.05
21-8AF-575,0.0
21-8AF-5756,0.0
21-8AF-5759,0.0
21-8AF-5766,0.0
21-8AF-5770,0.0
21-8AF-5788,0.0625
21-8AF-5796,0.0
21-8AF-5805,0.0
21-8AF-5813,0.0
21-8AF-582,0.0
21-8AF-5824,0.0
21-8AF-5827,0.0
21-8AF-5837,0.125
21-8AF-5839,0.025
21-8AF-584,0.0
21-8AF-5850,0.0
21-8AF-5853,0.15
21-8AF-5861,0.0
21-8AF-5863,0.0
21-8AF-5869,0.2375
21-8AF-587,0.0875
21-8AF-5881,0.0625
21-8AF-5899,0.0
21-8AF-5916,0.0
21-8AF-5917,0.0125
21-8AF-5921,0.3625
21-8AF-5928,0.1125
21-8AF-5929,0.0
21-8AF-5962,0.0
21-8AF-5965,0.0
21-8AF-5966,0.0
21-8AF-5967,0.0
21-8AF-5983,0.0
21-8AF-60,0.0
21-8AF-6006,0.0625
21-8AF-6007,0.175
